period,value,hour,day,weekday
2024-12-23 18:00:00,1640,18,23,0
2024-12-23 18:00:00,1413,18,23,0
2024-12-23 18:00:00,102,18,23,0
2024-12-23 18:00:00,98,18,23,0
2024-12-23 18:00:00,29052,18,23,0
2024-12-23 18:00:00,29945,18,23,0
2024-12-23 18:00:00,27030,18,23,0
2024-12-23 18:00:00,6,18,23,0
2024-12-23 18:00:00,53,18,23,0
2024-12-23 18:00:00,388,18,23,0
2024-12-23 18:00:00,2895,18,23,0
2024-12-23 18:00:00,3140,18,23,0
2024-12-23 18:00:00,5627,18,23,0
2024-12-23 18:00:00,10687,18,23,0
2024-12-23 18:00:00,10322,18,23,0
2024-12-23 18:00:00,15038,18,23,0
2024-12-23 18:00:00,298,18,23,0
2024-12-23 18:00:00,32782,18,23,0
2024-12-23 18:00:00,33242,18,23,0
2024-12-23 18:00:00,32307,18,23,0
2024-12-23 18:00:00,311,18,23,0
2024-12-23 18:00:00,306,18,23,0
2024-12-23 18:00:00,354,18,23,0
2024-12-23 18:00:00,2109,18,23,0
2024-12-23 18:00:00,2034,18,23,0
2024-12-23 18:00:00,2231,18,23,0
2024-12-23 18:00:00,20176,18,23,0
2024-12-23 18:00:00,20903,18,23,0
2024-12-23 18:00:00,18869,18,23,0
2024-12-23 18:00:00,1237,18,23,0
2024-12-23 18:00:00,1255,18,23,0
2024-12-23 18:00:00,1535,18,23,0
2024-12-23 18:00:00,298,18,23,0
2024-12-23 18:00:00,49152,18,23,0
2024-12-23 18:00:00,48967,18,23,0
2024-12-23 18:00:00,47454,18,23,0
2024-12-23 18:00:00,277,18,23,0
2024-12-23 18:00:00,303,18,23,0
2024-12-23 18:00:00,230,18,23,0
2024-12-23 18:00:00,628,18,23,0
2024-12-23 18:00:00,637,18,23,0
2024-12-23 18:00:00,370,18,23,0
2024-12-23 18:00:00,20176,18,23,0
2024-12-23 18:00:00,20903,18,23,0
2024-12-23 18:00:00,18869,18,23,0
2024-12-23 18:00:00,3803,18,23,0
2024-12-23 18:00:00,3339,18,23,0
2024-12-23 18:00:00,4234,18,23,0
2024-12-23 18:00:00,609,18,23,0
2024-12-23 18:00:00,796,18,23,0
2024-12-23 18:00:00,793,18,23,0
2024-12-23 18:00:00,99,18,23,0
2024-12-23 18:00:00,114,18,23,0
2024-12-23 18:00:00,68,18,23,0
2024-12-23 18:00:00,177,18,23,0
2024-12-23 18:00:00,177,18,23,0
2024-12-23 18:00:00,181,18,23,0
2024-12-23 18:00:00,177,18,23,0
2024-12-23 17:00:00,2741,17,23,0
2024-12-23 17:00:00,2847,17,23,0
2024-12-23 17:00:00,3447,17,23,0
2024-12-23 17:00:00,1654,17,23,0
2024-12-23 17:00:00,1743,17,23,0
2024-12-23 17:00:00,695,17,23,0
2024-12-23 17:00:00,566,17,23,0
2024-12-23 17:00:00,3444,17,23,0
2024-12-23 17:00:00,3047,17,23,0
2024-12-23 17:00:00,2938,17,23,0
2024-12-23 17:00:00,1885,17,23,0
2024-12-23 17:00:00,1999,17,23,0
2024-12-23 17:00:00,1240,17,23,0
2024-12-23 17:00:00,7730,17,23,0
2024-12-23 17:00:00,7470,17,23,0
2024-12-23 17:00:00,9411,17,23,0
2024-12-23 17:00:00,29511,17,23,0
2024-12-23 17:00:00,30590,17,23,0
2024-12-23 17:00:00,20145,17,23,0
2024-12-23 17:00:00,31252,17,23,0
2024-12-23 17:00:00,32244,17,23,0
2024-12-23 17:00:00,29512,17,23,0
2024-12-23 17:00:00,174,17,23,0
2024-12-23 17:00:00,33208,17,23,0
2024-12-23 17:00:00,33807,17,23,0
2024-12-23 17:00:00,33254,17,23,0
2024-12-23 17:00:00,339,17,23,0
2024-12-23 17:00:00,337,17,23,0
2024-12-23 17:00:00,767,17,23,0
2024-12-23 17:00:00,24318,17,23,0
2024-12-23 17:00:00,25366,17,23,0
2024-12-23 17:00:00,16657,17,23,0
2024-12-23 17:00:00,9051,17,23,0
2024-12-23 17:00:00,9476,17,23,0
2024-12-23 17:00:00,9846,17,23,0
2024-12-23 17:00:00,720,17,23,0
2024-12-23 17:00:00,786,17,23,0
2024-12-23 17:00:00,535,17,23,0
2024-12-23 17:00:00,280,17,23,0
2024-12-23 17:00:00,339,17,23,0
2024-12-23 17:00:00,322,17,23,0
2024-12-23 17:00:00,416,17,23,0
2024-12-23 17:00:00,77,17,23,0
2024-12-23 17:00:00,14508,17,23,0
2024-12-23 17:00:00,14769,17,23,0
2024-12-23 17:00:00,12933,17,23,0
2024-12-23 17:00:00,838,17,23,0
2024-12-23 17:00:00,874,17,23,0
2024-12-23 17:00:00,563,17,23,0
2024-12-23 17:00:00,49944,17,23,0
2024-12-23 17:00:00,49246,17,23,0
2024-12-23 17:00:00,48631,17,23,0
2024-12-23 17:00:00,26111,17,23,0
2024-12-23 17:00:00,24735,17,23,0
2024-12-23 17:00:00,26253,17,23,0
2024-12-23 17:00:00,1319,17,23,0
2024-12-23 17:00:00,1849,17,23,0
2024-12-23 17:00:00,1885,17,23,0
2024-12-23 17:00:00,1691,17,23,0
2024-12-23 17:00:00,5383,17,23,0
2024-12-23 17:00:00,4001,17,23,0
2024-12-23 17:00:00,4493,17,23,0
2024-12-23 17:00:00,14326,17,23,0
2024-12-23 17:00:00,14479,17,23,0
2024-12-23 17:00:00,14517,17,23,0
2024-12-23 17:00:00,738,17,23,0
2024-12-23 17:00:00,764,17,23,0
2024-12-23 17:00:00,760,17,23,0
2024-12-23 17:00:00,25,17,23,0
2024-12-23 17:00:00,2683,17,23,0
2024-12-23 17:00:00,217,17,23,0
2024-12-23 17:00:00,199,17,23,0
2024-12-23 17:00:00,195,17,23,0
2024-12-23 17:00:00,149,17,23,0
2024-12-23 17:00:00,149,17,23,0
2024-12-23 17:00:00,494,17,23,0
2024-12-23 17:00:00,57,17,23,0
2024-12-23 17:00:00,61,17,23,0
2024-12-23 17:00:00,0,17,23,0
2024-12-23 17:00:00,237,17,23,0
2024-12-23 17:00:00,311,17,23,0
2024-12-23 17:00:00,656,17,23,0
2024-12-23 17:00:00,2135,17,23,0
2024-12-23 17:00:00,2191,17,23,0
2024-12-23 17:00:00,1302,17,23,0
2024-12-23 17:00:00,16372,17,23,0
2024-12-23 17:00:00,16390,17,23,0
2024-12-23 17:00:00,12150,17,23,0
2024-12-23 17:00:00,1582,17,23,0
2024-12-23 17:00:00,1535,17,23,0
2024-12-23 17:00:00,876,17,23,0
2024-12-23 17:00:00,2786,17,23,0
2024-12-23 17:00:00,2616,17,23,0
2024-12-23 17:00:00,1365,17,23,0
2024-12-23 17:00:00,4516,17,23,0
2024-12-23 17:00:00,4448,17,23,0
2024-12-23 17:00:00,4143,17,23,0
2024-12-23 17:00:00,84962,17,23,0
2024-12-23 17:00:00,108394,17,23,0
2024-12-23 17:00:00,107384,17,23,0
2024-12-23 17:00:00,87495,17,23,0
2024-12-23 17:00:00,7295,17,23,0
2024-12-23 17:00:00,7590,17,23,0
2024-12-23 17:00:00,80238,17,23,0
2024-12-23 17:00:00,16372,17,23,0
2024-12-23 17:00:00,16390,17,23,0
2024-12-23 17:00:00,12150,17,23,0
2024-12-23 17:00:00,4087,17,23,0
2024-12-23 17:00:00,3736,17,23,0
2024-12-23 17:00:00,3366,17,23,0
2024-12-23 17:00:00,44786,17,23,0
2024-12-23 17:00:00,43557,17,23,0
2024-12-23 17:00:00,43225,17,23,0
2024-12-23 17:00:00,1516,17,23,0
2024-12-23 17:00:00,1518,17,23,0
2024-12-23 17:00:00,2996,17,23,0
2024-12-23 17:00:00,21737,17,23,0
2024-12-23 17:00:00,19447,17,23,0
2024-12-23 17:00:00,15561,17,23,0
2024-12-23 17:00:00,21737,17,23,0
2024-12-23 17:00:00,19447,17,23,0
2024-12-23 17:00:00,15561,17,23,0
2024-12-23 17:00:00,6252,17,23,0
2024-12-23 17:00:00,6408,17,23,0
2024-12-23 17:00:00,7462,17,23,0
2024-12-23 17:00:00,2804,17,23,0
2024-12-23 17:00:00,3110,17,23,0
2024-12-23 17:00:00,483,17,23,0
2024-12-23 17:00:00,2991,17,23,0
2024-12-23 17:00:00,2911,17,23,0
2024-12-23 17:00:00,949,17,23,0
2024-12-23 17:00:00,84962,17,23,0
2024-12-23 17:00:00,108394,17,23,0
2024-12-23 17:00:00,107384,17,23,0
2024-12-23 17:00:00,1746,17,23,0
2024-12-23 17:00:00,1521,17,23,0
2024-12-23 17:00:00,2887,17,23,0
2024-12-23 17:00:00,4974,17,23,0
2024-12-23 17:00:00,5063,17,23,0
2024-12-23 17:00:00,5203,17,23,0
2024-12-23 17:00:00,3401,17,23,0
2024-12-23 17:00:00,2537,17,23,0
2024-12-23 17:00:00,1188,17,23,0
2024-12-23 17:00:00,3761,17,23,0
2024-12-23 17:00:00,4001,17,23,0
2024-12-23 17:00:00,2691,17,23,0
2024-12-23 17:00:00,3212,17,23,0
2024-12-23 17:00:00,3212,17,23,0
2024-12-23 17:00:00,3329,17,23,0
2024-12-23 17:00:00,1260,17,23,0
2024-12-23 17:00:00,1292,17,23,0
2024-12-23 17:00:00,378,17,23,0
2024-12-23 17:00:00,30603,17,23,0
2024-12-23 17:00:00,31547,17,23,0
2024-12-23 17:00:00,28671,17,23,0
2024-12-23 17:00:00,142,17,23,0
2024-12-23 17:00:00,237,17,23,0
2024-12-23 17:00:00,194,17,23,0
2024-12-23 17:00:00,1735,17,23,0
2024-12-23 17:00:00,1498,17,23,0
2024-12-23 17:00:00,142,17,23,0
2024-12-23 17:00:00,142,17,23,0
2024-12-23 17:00:00,30603,17,23,0
2024-12-23 17:00:00,31547,17,23,0
2024-12-23 17:00:00,28529,17,23,0
2024-12-23 17:00:00,22,17,23,0
2024-12-23 17:00:00,47,17,23,0
2024-12-23 17:00:00,409,17,23,0
2024-12-23 17:00:00,3022,17,23,0
2024-12-23 17:00:00,3205,17,23,0
2024-12-23 17:00:00,5723,17,23,0
2024-12-23 17:00:00,11024,17,23,0
2024-12-23 17:00:00,10826,17,23,0
2024-12-23 17:00:00,15383,17,23,0
2024-12-23 17:00:00,355,17,23,0
2024-12-23 17:00:00,33186,17,23,0
2024-12-23 17:00:00,33760,17,23,0
2024-12-23 17:00:00,32845,17,23,0
2024-12-23 17:00:00,332,17,23,0
2024-12-23 17:00:00,329,17,23,0
2024-12-23 17:00:00,375,17,23,0
2024-12-23 17:00:00,2128,17,23,0
2024-12-23 17:00:00,2052,17,23,0
2024-12-23 17:00:00,2371,17,23,0
2024-12-23 17:00:00,21028,17,23,0
2024-12-23 17:00:00,21877,17,23,0
2024-12-23 17:00:00,20046,17,23,0
2024-12-23 17:00:00,1332,17,23,0
2024-12-23 17:00:00,1352,17,23,0
2024-12-23 17:00:00,1687,17,23,0
2024-12-23 17:00:00,355,17,23,0
2024-12-23 17:00:00,49944,17,23,0
2024-12-23 17:00:00,49246,17,23,0
2024-12-23 17:00:00,48631,17,23,0
2024-12-23 17:00:00,285,17,23,0
2024-12-23 17:00:00,298,17,23,0
2024-12-23 17:00:00,227,17,23,0
2024-12-23 17:00:00,631,17,23,0
2024-12-23 17:00:00,647,17,23,0
2024-12-23 17:00:00,374,17,23,0
2024-12-23 17:00:00,21028,17,23,0
2024-12-23 17:00:00,21877,17,23,0
2024-12-23 17:00:00,20046,17,23,0
2024-12-23 17:00:00,597,17,23,0
2024-12-23 17:00:00,3836,17,23,0
2024-12-23 17:00:00,3401,17,23,0
2024-12-23 17:00:00,3849,17,23,0
2024-12-23 17:00:00,642,17,23,0
2024-12-23 17:00:00,827,17,23,0
2024-12-23 17:00:00,811,17,23,0
2024-12-23 17:00:00,99,17,23,0
2024-12-23 17:00:00,107,17,23,0
2024-12-23 17:00:00,69,17,23,0
2024-12-23 17:00:00,159,17,23,0
2024-12-23 17:00:00,159,17,23,0
2024-12-23 17:00:00,178,17,23,0
2024-12-23 17:00:00,174,17,23,0
2024-12-23 16:00:00,2804,16,23,0
2024-12-23 16:00:00,2962,16,23,0
2024-12-23 16:00:00,3761,16,23,0
2024-12-23 16:00:00,1613,16,23,0
2024-12-23 16:00:00,1723,16,23,0
2024-12-23 16:00:00,692,16,23,0
2024-12-23 16:00:00,529,16,23,0
2024-12-23 16:00:00,3571,16,23,0
2024-12-23 16:00:00,3307,16,23,0
2024-12-23 16:00:00,2783,16,23,0
2024-12-23 16:00:00,1831,16,23,0
2024-12-23 16:00:00,1958,16,23,0
2024-12-23 16:00:00,1243,16,23,0
2024-12-23 16:00:00,7530,16,23,0
2024-12-23 16:00:00,7182,16,23,0
2024-12-23 16:00:00,8800,16,23,0
2024-12-23 16:00:00,27988,16,23,0
2024-12-23 16:00:00,30339,16,23,0
2024-12-23 16:00:00,18641,16,23,0
2024-12-23 16:00:00,33464,16,23,0
2024-12-23 16:00:00,34877,16,23,0
2024-12-23 16:00:00,31307,16,23,0
2024-12-23 16:00:00,178,16,23,0
2024-12-23 16:00:00,33351,16,23,0
2024-12-23 16:00:00,34273,16,23,0
2024-12-23 16:00:00,33486,16,23,0
2024-12-23 16:00:00,340,16,23,0
2024-12-23 16:00:00,338,16,23,0
2024-12-23 16:00:00,631,16,23,0
2024-12-23 16:00:00,22960,16,23,0
2024-12-23 16:00:00,25255,16,23,0
2024-12-23 16:00:00,15271,16,23,0
2024-12-23 16:00:00,9762,16,23,0
2024-12-23 16:00:00,10396,16,23,0
2024-12-23 16:00:00,9942,16,23,0
2024-12-23 16:00:00,787,16,23,0
2024-12-23 16:00:00,840,16,23,0
2024-12-23 16:00:00,533,16,23,0
2024-12-23 16:00:00,286,16,23,0
2024-12-23 16:00:00,344,16,23,0
2024-12-23 16:00:00,327,16,23,0
2024-12-23 16:00:00,522,16,23,0
2024-12-23 16:00:00,178,16,23,0
2024-12-23 16:00:00,15506,16,23,0
2024-12-23 16:00:00,15905,16,23,0
2024-12-23 16:00:00,14333,16,23,0
2024-12-23 16:00:00,878,16,23,0
2024-12-23 16:00:00,912,16,23,0
2024-12-23 16:00:00,515,16,23,0
2024-12-23 16:00:00,48922,16,23,0
2024-12-23 16:00:00,48923,16,23,0
2024-12-23 16:00:00,49314,16,23,0
2024-12-23 16:00:00,26445,16,23,0
2024-12-23 16:00:00,24787,16,23,0
2024-12-23 16:00:00,27208,16,23,0
2024-12-23 16:00:00,1454,16,23,0
2024-12-23 16:00:00,1865,16,23,0
2024-12-23 16:00:00,1880,16,23,0
2024-12-23 16:00:00,1736,16,23,0
2024-12-23 16:00:00,5686,16,23,0
2024-12-23 16:00:00,4146,16,23,0
2024-12-23 16:00:00,4918,16,23,0
2024-12-23 16:00:00,14236,16,23,0
2024-12-23 16:00:00,14265,16,23,0
2024-12-23 16:00:00,14656,16,23,0
2024-12-23 16:00:00,738,16,23,0
2024-12-23 16:00:00,762,16,23,0
2024-12-23 16:00:00,1199,16,23,0
2024-12-23 16:00:00,466,16,23,0
2024-12-23 16:00:00,2763,16,23,0
2024-12-23 16:00:00,224,16,23,0
2024-12-23 16:00:00,205,16,23,0
2024-12-23 16:00:00,200,16,23,0
2024-12-23 16:00:00,60,16,23,0
2024-12-23 16:00:00,60,16,23,0
2024-12-23 16:00:00,552,16,23,0
2024-12-23 16:00:00,52,16,23,0
2024-12-23 16:00:00,56,16,23,0
2024-12-23 16:00:00,0,16,23,0
2024-12-23 16:00:00,233,16,23,0
2024-12-23 16:00:00,310,16,23,0
2024-12-23 16:00:00,531,16,23,0
2024-12-23 16:00:00,2127,16,23,0
2024-12-23 16:00:00,2217,16,23,0
2024-12-23 16:00:00,1394,16,23,0
2024-12-23 16:00:00,16913,16,23,0
2024-12-23 16:00:00,16930,16,23,0
2024-12-23 16:00:00,12261,16,23,0
2024-12-23 16:00:00,1604,16,23,0
2024-12-23 16:00:00,1585,16,23,0
2024-12-23 16:00:00,924,16,23,0
2024-12-23 16:00:00,2678,16,23,0
2024-12-23 16:00:00,2528,16,23,0
2024-12-23 16:00:00,1382,16,23,0
2024-12-23 16:00:00,4777,16,23,0
2024-12-23 16:00:00,4670,16,23,0
2024-12-23 16:00:00,4396,16,23,0
2024-12-23 16:00:00,84962,16,23,0
2024-12-23 16:00:00,110763,16,23,0
2024-12-23 16:00:00,108753,16,23,0
2024-12-23 16:00:00,89103,16,23,0
2024-12-23 16:00:00,7632,16,23,0
2024-12-23 16:00:00,8157,16,23,0
2024-12-23 16:00:00,81522,16,23,0
2024-12-23 16:00:00,16913,16,23,0
2024-12-23 16:00:00,16930,16,23,0
2024-12-23 16:00:00,12261,16,23,0
2024-12-23 16:00:00,3948,16,23,0
2024-12-23 16:00:00,3821,16,23,0
2024-12-23 16:00:00,3490,16,23,0
2024-12-23 16:00:00,43954,16,23,0
2024-12-23 16:00:00,43297,16,23,0
2024-12-23 16:00:00,42948,16,23,0
2024-12-23 16:00:00,59,16,23,0
2024-12-23 16:00:00,1497,16,23,0
2024-12-23 16:00:00,1520,16,23,0
2024-12-23 16:00:00,3007,16,23,0
2024-12-23 16:00:00,21998,16,23,0
2024-12-23 16:00:00,19731,16,23,0
2024-12-23 16:00:00,15672,16,23,0
2024-12-23 16:00:00,21998,16,23,0
2024-12-23 16:00:00,19731,16,23,0
2024-12-23 16:00:00,15672,16,23,0
2024-12-23 16:00:00,6075,16,23,0
2024-12-23 16:00:00,6395,16,23,0
2024-12-23 16:00:00,7292,16,23,0
2024-12-23 16:00:00,2735,16,23,0
2024-12-23 16:00:00,3098,16,23,0
2024-12-23 16:00:00,502,16,23,0
2024-12-23 16:00:00,2909,16,23,0
2024-12-23 16:00:00,2827,16,23,0
2024-12-23 16:00:00,969,16,23,0
2024-12-23 16:00:00,84962,16,23,0
2024-12-23 16:00:00,110763,16,23,0
2024-12-23 16:00:00,108753,16,23,0
2024-12-23 16:00:00,1780,16,23,0
2024-12-23 16:00:00,1614,16,23,0
2024-12-23 16:00:00,2604,16,23,0
2024-12-23 16:00:00,5047,16,23,0
2024-12-23 16:00:00,5093,16,23,0
2024-12-23 16:00:00,5314,16,23,0
2024-12-23 16:00:00,3282,16,23,0
2024-12-23 16:00:00,2543,16,23,0
2024-12-23 16:00:00,1181,16,23,0
2024-12-23 16:00:00,4006,16,23,0
2024-12-23 16:00:00,4333,16,23,0
2024-12-23 16:00:00,2896,16,23,0
2024-12-23 16:00:00,3403,16,23,0
2024-12-23 16:00:00,3403,16,23,0
2024-12-23 16:00:00,3421,16,23,0
2024-12-23 16:00:00,1226,16,23,0
2024-12-23 16:00:00,1250,16,23,0
2024-12-23 16:00:00,235,16,23,0
2024-12-23 16:00:00,32299,16,23,0
2024-12-23 16:00:00,33316,16,23,0
2024-12-23 16:00:00,30297,16,23,0
2024-12-23 16:00:00,480,16,23,0
2024-12-23 16:00:00,242,16,23,0
2024-12-23 16:00:00,208,16,23,0
2024-12-23 16:00:00,1848,16,23,0
2024-12-23 16:00:00,1606,16,23,0
2024-12-23 16:00:00,480,16,23,0
2024-12-23 16:00:00,480,16,23,0
2024-12-23 16:00:00,32299,16,23,0
2024-12-23 16:00:00,33316,16,23,0
2024-12-23 16:00:00,29817,16,23,0
2024-12-23 16:00:00,12,16,23,0
2024-12-23 16:00:00,55,16,23,0
2024-12-23 16:00:00,411,16,23,0
2024-12-23 16:00:00,3186,16,23,0
2024-12-23 16:00:00,3269,16,23,0
2024-12-23 16:00:00,5812,16,23,0
2024-12-23 16:00:00,11559,16,23,0
2024-12-23 16:00:00,11331,16,23,0
2024-12-23 16:00:00,14940,16,23,0
2024-12-23 16:00:00,102,16,23,0
2024-12-23 16:00:00,33339,16,23,0
2024-12-23 16:00:00,34218,16,23,0
2024-12-23 16:00:00,33075,16,23,0
2024-12-23 16:00:00,352,16,23,0
2024-12-23 16:00:00,353,16,23,0
2024-12-23 16:00:00,405,16,23,0
2024-12-23 16:00:00,2184,16,23,0
2024-12-23 16:00:00,2089,16,23,0
2024-12-23 16:00:00,2521,16,23,0
2024-12-23 16:00:00,22102,16,23,0
2024-12-23 16:00:00,22792,16,23,0
2024-12-23 16:00:00,21558,16,23,0
2024-12-23 16:00:00,1465,16,23,0
2024-12-23 16:00:00,1463,16,23,0
2024-12-23 16:00:00,1567,16,23,0
2024-12-23 16:00:00,102,16,23,0
2024-12-23 16:00:00,48922,16,23,0
2024-12-23 16:00:00,48923,16,23,0
2024-12-23 16:00:00,49314,16,23,0
2024-12-23 16:00:00,286,16,23,0
2024-12-23 16:00:00,288,16,23,0
2024-12-23 16:00:00,214,16,23,0
2024-12-23 16:00:00,607,16,23,0
2024-12-23 16:00:00,639,16,23,0
2024-12-23 16:00:00,309,16,23,0
2024-12-23 16:00:00,22102,16,23,0
2024-12-23 16:00:00,22792,16,23,0
2024-12-23 16:00:00,21558,16,23,0
2024-12-23 16:00:00,1421,16,23,0
2024-12-23 16:00:00,3836,16,23,0
2024-12-23 16:00:00,3455,16,23,0
2024-12-23 16:00:00,3922,16,23,0
2024-12-23 16:00:00,679,16,23,0
2024-12-23 16:00:00,766,16,23,0
2024-12-23 16:00:00,821,16,23,0
2024-12-23 16:00:00,100,16,23,0
2024-12-23 16:00:00,107,16,23,0
2024-12-23 16:00:00,65,16,23,0
2024-12-23 16:00:00,72,16,23,0
2024-12-23 16:00:00,72,16,23,0
2024-12-23 16:00:00,182,16,23,0
2024-12-23 16:00:00,178,16,23,0
2024-12-23 15:00:00,2816,15,23,0
2024-12-23 15:00:00,3061,15,23,0
2024-12-23 15:00:00,3953,15,23,0
2024-12-23 15:00:00,1528,15,23,0
2024-12-23 15:00:00,1629,15,23,0
2024-12-23 15:00:00,710,15,23,0
2024-12-23 15:00:00,509,15,23,0
2024-12-23 15:00:00,3692,15,23,0
2024-12-23 15:00:00,3681,15,23,0
2024-12-23 15:00:00,2658,15,23,0
2024-12-23 15:00:00,1733,15,23,0
2024-12-23 15:00:00,1826,15,23,0
2024-12-23 15:00:00,1349,15,23,0
2024-12-23 15:00:00,7171,15,23,0
2024-12-23 15:00:00,6817,15,23,0
2024-12-23 15:00:00,8117,15,23,0
2024-12-23 15:00:00,26055,15,23,0
2024-12-23 15:00:00,28433,15,23,0
2024-12-23 15:00:00,17038,15,23,0
2024-12-23 15:00:00,36260,15,23,0
2024-12-23 15:00:00,37698,15,23,0
2024-12-23 15:00:00,33219,15,23,0
2024-12-23 15:00:00,173,15,23,0
2024-12-23 15:00:00,33168,15,23,0
2024-12-23 15:00:00,34703,15,23,0
2024-12-23 15:00:00,33601,15,23,0
2024-12-23 15:00:00,328,15,23,0
2024-12-23 15:00:00,325,15,23,0
2024-12-23 15:00:00,628,15,23,0
2024-12-23 15:00:00,21284,15,23,0
2024-12-23 15:00:00,23677,15,23,0
2024-12-23 15:00:00,13530,15,23,0
2024-12-23 15:00:00,10720,15,23,0
2024-12-23 15:00:00,11488,15,23,0
2024-12-23 15:00:00,9774,15,23,0
2024-12-23 15:00:00,867,15,23,0
2024-12-23 15:00:00,900,15,23,0
2024-12-23 15:00:00,534,15,23,0
2024-12-23 15:00:00,491,15,23,0
2024-12-23 15:00:00,337,15,23,0
2024-12-23 15:00:00,319,15,23,0
2024-12-23 15:00:00,468,15,23,0
2024-12-23 15:00:00,131,15,23,0
2024-12-23 15:00:00,16758,15,23,0
2024-12-23 15:00:00,17170,15,23,0
2024-12-23 15:00:00,16085,15,23,0
2024-12-23 15:00:00,910,15,23,0
2024-12-23 15:00:00,931,15,23,0
2024-12-23 15:00:00,619,15,23,0
2024-12-23 15:00:00,47244,15,23,0
2024-12-23 15:00:00,48221,15,23,0
2024-12-23 15:00:00,49217,15,23,0
2024-12-23 15:00:00,26756,15,23,0
2024-12-23 15:00:00,24920,15,23,0
2024-12-23 15:00:00,28127,15,23,0
2024-12-23 15:00:00,1448,15,23,0
2024-12-23 15:00:00,1904,15,23,0
2024-12-23 15:00:00,1867,15,23,0
2024-12-23 15:00:00,1765,15,23,0
2024-12-23 15:00:00,6031,15,23,0
2024-12-23 15:00:00,4359,15,23,0
2024-12-23 15:00:00,5398,15,23,0
2024-12-23 15:00:00,14036,15,23,0
2024-12-23 15:00:00,14067,15,23,0
2024-12-23 15:00:00,14890,15,23,0
2024-12-23 15:00:00,726,15,23,0
2024-12-23 15:00:00,744,15,23,0
2024-12-23 15:00:00,1138,15,23,0
2024-12-23 15:00:00,415,15,23,0
2024-12-23 15:00:00,2933,15,23,0
2024-12-23 15:00:00,229,15,23,0
2024-12-23 15:00:00,210,15,23,0
2024-12-23 15:00:00,203,15,23,0
2024-12-23 15:00:00,136,15,23,0
2024-12-23 15:00:00,136,15,23,0
2024-12-23 15:00:00,648,15,23,0
2024-12-23 15:00:00,49,15,23,0
2024-12-23 15:00:00,53,15,23,0
2024-12-23 15:00:00,0,15,23,0
2024-12-23 15:00:00,233,15,23,0
2024-12-23 15:00:00,289,15,23,0
2024-12-23 15:00:00,456,15,23,0
2024-12-23 15:00:00,2031,15,23,0
2024-12-23 15:00:00,2234,15,23,0
2024-12-23 15:00:00,1427,15,23,0
2024-12-23 15:00:00,17570,15,23,0
2024-12-23 15:00:00,17590,15,23,0
2024-12-23 15:00:00,12690,15,23,0
2024-12-23 15:00:00,1631,15,23,0
2024-12-23 15:00:00,1622,15,23,0
2024-12-23 15:00:00,998,15,23,0
2024-12-23 15:00:00,2530,15,23,0
2024-12-23 15:00:00,2368,15,23,0
2024-12-23 15:00:00,1479,15,23,0
2024-12-23 15:00:00,4985,15,23,0
2024-12-23 15:00:00,4858,15,23,0
2024-12-23 15:00:00,4632,15,23,0
2024-12-23 15:00:00,84962,15,23,0
2024-12-23 15:00:00,114135,15,23,0
2024-12-23 15:00:00,110583,15,23,0
2024-12-23 15:00:00,89832,15,23,0
2024-12-23 15:00:00,7919,15,23,0
2024-12-23 15:00:00,8585,15,23,0
2024-12-23 15:00:00,82031,15,23,0
2024-12-23 15:00:00,17570,15,23,0
2024-12-23 15:00:00,17590,15,23,0
2024-12-23 15:00:00,12690,15,23,0
2024-12-23 15:00:00,3938,15,23,0
2024-12-23 15:00:00,3735,15,23,0
2024-12-23 15:00:00,3169,15,23,0
2024-12-23 15:00:00,42364,15,23,0
2024-12-23 15:00:00,42032,15,23,0
2024-12-23 15:00:00,42268,15,23,0
2024-12-23 15:00:00,236,15,23,0
2024-12-23 15:00:00,1468,15,23,0
2024-12-23 15:00:00,1500,15,23,0
2024-12-23 15:00:00,2996,15,23,0
2024-12-23 15:00:00,22065,15,23,0
2024-12-23 15:00:00,20103,15,23,0
2024-12-23 15:00:00,15613,15,23,0
2024-12-23 15:00:00,22065,15,23,0
2024-12-23 15:00:00,20103,15,23,0
2024-12-23 15:00:00,15613,15,23,0
2024-12-23 15:00:00,5892,15,23,0
2024-12-23 15:00:00,6332,15,23,0
2024-12-23 15:00:00,7418,15,23,0
2024-12-23 15:00:00,2557,15,23,0
2024-12-23 15:00:00,2920,15,23,0
2024-12-23 15:00:00,506,15,23,0
2024-12-23 15:00:00,2717,15,23,0
2024-12-23 15:00:00,2642,15,23,0
2024-12-23 15:00:00,1031,15,23,0
2024-12-23 15:00:00,84962,15,23,0
2024-12-23 15:00:00,114135,15,23,0
2024-12-23 15:00:00,110583,15,23,0
2024-12-23 15:00:00,1775,15,23,0
2024-12-23 15:00:00,1711,15,23,0
2024-12-23 15:00:00,1933,15,23,0
2024-12-23 15:00:00,5036,15,23,0
2024-12-23 15:00:00,5093,15,23,0
2024-12-23 15:00:00,4932,15,23,0
2024-12-23 15:00:00,3060,15,23,0
2024-12-23 15:00:00,2427,15,23,0
2024-12-23 15:00:00,1187,15,23,0
2024-12-23 15:00:00,4324,15,23,0
2024-12-23 15:00:00,4549,15,23,0
2024-12-23 15:00:00,3252,15,23,0
2024-12-23 15:00:00,3591,15,23,0
2024-12-23 15:00:00,3591,15,23,0
2024-12-23 15:00:00,3397,15,23,0
2024-12-23 15:00:00,1140,15,23,0
